ID,Size,Total_Transfer_Time,Transfer_Time_Parralelized,Chunking_Time,N,K,Total_Read_Time,Read_Time_Parralelized,Reconstruct_Time
142,176.441422,1.376748,0.304735,4.690225,5,3,1.279960,0.291157,8.767484
143,491.476166,3.834921,0.848836,13.126426,5,3,3.565320,0.811017,23.140731
145,727.597412,5.677343,1.256645,19.432791,5,3,5.278216,1.200656,34.258296
146,739.808289,5.772623,1.277735,19.758921,5,3,5.366798,1.220806,34.833234
147,596.897827,4.657512,1.030912,15.942045,5,3,4.330081,0.984980,28.104419
148,493.114838,3.847708,0.851666,13.170192,5,3,3.577207,0.813721,23.217886
149,709.758057,5.538145,1.225834,18.956335,5,3,5.148804,1.171218,33.418345
150,258.638672,2.084595,0.513172,6.875220,5,3,1.960767,0.507135,12.851916
151,322.641998,2.517531,0.557240,8.617175,5,3,2.340545,0.532413,15.191320
152,799.511353,6.238478,1.380849,21.353480,5,3,5.799902,1.319326,37.644301
153,642.172852,5.010787,1.109107,17.151258,5,3,4.658520,1.059691,30.236154
154,637.717590,4.976023,1.101412,17.032266,5,3,4.626200,1.052339,30.026382
156,639.565125,4.990439,1.104603,17.081610,5,3,4.639603,1.055388,30.113371
157,804.619202,6.278334,1.389670,21.489902,5,3,5.836956,1.327754,37.884800
158,120.821907,0.942757,0.208673,3.195059,5,3,0.876479,0.199376,5.834000
159,127.598282,0.995632,0.220377,3.374256,5,3,0.925637,0.210558,6.161203
160,293.000580,2.286243,0.506046,7.788640,5,3,2.125517,0.483499,14.559381
161,309.993347,2.418836,0.535394,8.279353,5,3,2.248787,0.511540,14.595769
162,775.855347,6.053893,1.339992,20.721672,5,3,5.628294,1.280289,36.530479
163,666.210815,5.748081,1.321847,17.793268,5,3,5.678619,1.306296,31.367961
164,501.887787,3.916162,0.866818,13.404501,5,3,3.640849,0.828198,23.630953
165,745.783264,5.819245,1.288054,19.918502,5,3,5.410142,1.230665,35.114561
166,196.338669,1.532004,0.339100,5.219140,5,3,1.424301,0.323991,9.756190
167,641.785400,5.537338,1.273384,17.140910,5,3,5.470422,1.258403,30.217911
169,193.428238,1.509294,0.334073,5.141774,5,3,1.403188,0.319189,9.611569
170,192.380325,1.501117,0.332263,5.113918,5,3,1.395586,0.317459,9.559498
171,735.262390,5.737152,1.269883,19.637509,5,3,5.333820,1.213304,34.619195
172,733.893311,5.726469,1.267519,19.600943,5,3,5.323888,1.211045,34.554733
173,805.701416,6.286778,1.391540,21.518806,5,3,5.844807,1.329540,37.935755
174,698.740234,6.028745,1.386389,18.662069,5,3,5.955891,1.370079,32.899580
175,559.653625,4.366901,0.966587,14.947321,5,3,4.059900,0.923521,26.350808
176,690.361389,5.386795,1.192334,18.438285,5,3,5.008094,1.139210,32.505070
177,608.651672,4.749226,1.051212,16.255969,5,3,4.415347,1.004376,28.657838
178,783.254639,6.111629,1.352771,20.919294,5,3,5.681971,1.292499,36.878868
179,622.348877,4.856103,1.074869,16.621796,5,3,4.514711,1.026978,29.302759
180,318.774933,2.487357,0.550561,8.513893,5,3,2.312492,0.526031,15.009242
181,338.785858,2.643500,0.585122,9.048348,5,3,2.457657,0.559053,15.951439
182,692.048340,5.577823,1.373112,18.483341,5,3,5.246492,1.356958,32.584498
183,470.241302,3.669229,0.812161,12.559282,5,3,3.411275,0.775976,22.140906
184,594.041992,4.635228,1.025979,15.865771,5,3,4.309364,0.980267,27.969954
185,68.016563,0.530724,0.117472,1.819410,5,3,0.493413,0.112239,3.388988
186,38.732754,0.312181,0.076851,1.036082,5,3,0.293637,0.075947,1.929895
187,782.952820,6.109274,1.352250,20.911232,5,3,5.679781,1.292001,36.864657
188,811.757751,6.334035,1.402000,21.680559,5,3,5.888741,1.339534,38.220913
189,559.034241,4.362068,0.965517,14.930778,5,3,4.055407,0.922499,26.321644
190,523.872986,4.519987,1.039431,13.991686,5,3,4.465366,1.027202,24.666107
191,601.189575,4.691000,1.038324,16.056670,5,3,4.361215,0.992062,28.306492
192,762.544556,6.579250,1.512985,20.366165,5,3,6.499744,1.495185,35.903752
193,491.128876,3.832211,0.848236,13.117151,5,3,3.562800,0.810444,23.124379
194,430.219055,3.356940,0.743038,11.490361,5,3,3.120942,0.709932,20.256493
195,560.453064,4.373139,0.967967,14.968672,5,3,4.065699,0.924840,26.388448
196,740.686035,5.779472,1.279250,19.782364,5,3,5.373165,1.222254,34.874562
197,347.234375,2.709422,0.599714,9.273993,5,3,2.518945,0.572994,16.349231
198,705.377930,5.503967,1.218269,18.839350,5,3,5.117029,1.163990,33.212111
199,114.070473,0.890076,0.197013,3.016522,5,3,0.827502,0.188235,5.508000
200,227.328674,1.773815,0.392623,6.042927,5,3,1.649112,0.375130,11.296103
201,671.774841,5.241767,1.160233,17.941873,5,3,4.873262,1.108539,31.629938
202,722.662537,5.638837,1.248122,19.300990,5,3,5.242417,1.192512,34.025941
203,522.261536,4.075135,0.902006,13.948647,5,3,3.788646,0.861818,24.590233
204,314.926819,2.457331,0.543915,8.411117,5,3,2.284576,0.519681,14.828057
205,672.475281,5.247233,1.161443,17.960580,5,3,4.878343,1.109695,31.662918
206,736.054993,5.743336,1.271252,19.658678,5,3,5.339570,1.214612,34.656514
207,796.987854,6.218787,1.376490,21.286082,5,3,5.781596,1.315161,37.525485
208,792.424622,6.183181,1.368609,21.164207,5,3,5.748493,1.307631,37.310629
209,800.438049,6.245709,1.382449,21.378231,5,3,5.806625,1.320855,37.687934
210,701.961060,5.477306,1.212368,18.748091,5,3,5.092242,1.158352,33.051230
211,347.327515,2.710149,0.599875,9.276480,5,3,2.519621,0.573148,16.353616
213,595.524902,4.646799,1.028540,15.905377,5,3,4.320121,0.982714,28.039776
214,671.560913,5.240098,1.159863,17.936159,5,3,4.871710,1.108186,31.619866
216,533.509460,4.162901,0.921433,14.249058,5,3,3.870242,0.880379,25.119832
217,535.625488,4.179412,0.925087,14.305573,5,3,3.885593,0.883870,25.219463
218,774.443420,6.042876,1.337553,20.683962,5,3,5.618051,1.277959,36.464000
219,629.609192,4.912754,1.087408,16.815706,5,3,4.567379,1.038959,29.644605
220,505.773682,3.946483,0.873530,13.508287,5,3,3.669038,0.834610,23.813917
221,317.060791,2.473982,0.547601,8.468112,5,3,2.300057,0.523203,14.928533
222,374.883942,2.925168,0.647468,10.012462,5,3,2.719524,0.618620,17.651087
223,762.778809,5.951859,1.317407,20.372422,5,3,5.533433,1.258711,35.914781
224,785.162842,6.126518,1.356067,20.970258,5,3,5.695813,1.295648,36.968714
225,689.487061,5.379973,1.190824,18.414934,5,3,5.001752,1.137767,32.463903
226,766.509155,5.980966,1.323850,20.472052,5,3,5.560494,1.264867,36.090421
227,683.079102,5.329973,1.179757,18.243789,5,3,4.955266,1.127193,32.162189
228,740.671509,7.381737,2.244459,19.781976,5,3,7.307435,2.204379,34.873878
229,841.977661,6.569836,1.454193,22.487678,5,3,6.107966,1.389402,39.643791
230,761.103027,5.938783,1.314513,20.327665,5,3,5.521276,1.255946,35.835879
231,430.575836,3.470387,0.854317,11.499890,5,3,3.264241,0.844266,20.273291
232,797.242737,6.220776,1.376930,21.292890,5,3,5.783445,1.315582,37.537486
234,766.703430,5.982482,1.324186,20.477241,5,3,5.561903,1.265187,36.099569
235,625.460815,4.880385,1.080243,16.704910,5,3,4.537286,1.032114,29.449282
236,46.206738,0.360545,0.079804,1.236008,5,3,0.335198,0.076249,2.302293
237,264.615509,2.064759,0.457022,7.034098,5,3,1.919603,0.436659,13.148909
238,689.232483,5.555127,1.367525,18.408134,5,3,5.225144,1.351436,32.451916
240,805.805237,6.287588,1.391719,21.521579,5,3,5.845560,1.329712,37.940644
241,176.722519,1.378942,0.305220,4.697697,5,3,1.282000,0.291621,8.781452
242,596.764465,4.809847,1.184056,15.938483,5,3,4.524135,1.170126,28.098139
243,774.015076,6.238464,1.535744,20.672522,5,3,5.867890,1.517677,36.443831
244,662.521240,5.169563,1.144251,17.694726,5,3,4.806133,1.093269,31.194240
245,377.530487,3.257341,0.749068,10.083146,5,3,3.217978,0.740256,17.775697
246,405.798004,3.166386,0.700860,10.838120,5,3,2.943784,0.669634,19.106649
247,766.119568,5.977926,1.323177,20.461647,5,3,5.557668,1.264224,36.072078
248,720.806824,5.624357,1.244917,19.251427,5,3,5.228955,1.189450,33.938567
249,778.062256,6.071113,1.343804,20.780614,5,3,5.644304,1.283931,36.634389
251,324.324432,2.530659,0.560146,8.662110,5,3,2.352749,0.535189,15.270536
252,117.786896,0.919075,0.203432,3.114800,5,3,0.854462,0.194368,5.687451
253,177.432159,1.384479,0.306446,4.716561,5,3,1.287148,0.292792,8.816714
254,172.785156,1.348219,0.298420,4.593033,5,3,1.253437,0.285124,8.585802
255,359.141174,2.802329,0.620278,9.592001,5,3,2.605321,0.592642,16.909852
257,796.291565,6.213354,1.375288,21.267486,5,3,5.776545,1.314012,37.492701
258,799.372131,6.237391,1.380608,21.349762,5,3,5.798892,1.319096,37.637746
259,812.274841,6.338069,1.402893,21.694370,5,3,5.892492,1.340388,38.245259
260,773.508484,6.673847,1.534739,20.658992,5,3,6.593198,1.516683,36.419979
261,82.968697,0.647393,0.143297,2.194055,5,3,0.601881,0.136912,4.006222
262,204.610825,1.596550,0.353387,5.439034,5,3,1.484310,0.337642,10.167239
263,776.658997,6.060164,1.341380,20.743136,5,3,5.634124,1.281616,36.568318
264,382.023376,2.980876,0.659799,10.203143,5,3,2.771315,0.630402,17.987241
265,387.395599,3.022795,0.669077,10.346625,5,3,2.810287,0.639267,18.240187
266,352.583496,2.751161,0.608952,9.416858,5,3,2.557749,0.581821,16.601089
268,621.199524,4.847135,1.072883,16.591099,5,3,4.506373,1.025082,29.248643
269,196.366074,1.957039,0.595049,5.219869,5,3,1.937340,0.584423,9.757552
270,728.839966,5.687039,1.258791,19.465977,5,3,5.287230,1.202706,34.316800
271,570.354492,4.450398,0.985068,15.233121,5,3,4.137527,0.941179,26.854649
272,113.139412,0.882811,0.195405,2.991900,5,3,0.820748,0.186699,5.463043
273,769.222717,6.002140,1.328537,20.544527,5,3,5.580179,1.269344,36.218187
274,531.543213,4.147559,0.918037,14.196543,5,3,3.855978,0.877134,25.027253
275,683.414490,5.332590,1.180336,18.252746,5,3,4.957700,1.127747,32.177981
276,720.079224,5.618680,1.243660,19.231994,5,3,5.223677,1.188250,33.904308
277,811.779236,7.004048,1.610673,21.681133,5,3,6.919408,1.591724,38.221924
278,290.821594,2.269241,0.502283,7.730717,5,3,2.109710,0.479904,14.451105
279,44.747993,0.349162,0.077285,1.196987,5,3,0.324616,0.073842,2.229610
280,657.917480,5.133640,1.136300,17.571768,5,3,4.772736,1.085672,30.977476
281,47.462715,0.370345,0.081974,1.269605,5,3,0.344309,0.078321,2.364874
282,616.168884,4.807881,1.064195,16.456740,5,3,4.469879,1.016780,29.011780
283,120.178474,0.937736,0.207562,3.178044,5,3,0.871812,0.198314,5.802931
284,752.575806,5.872246,1.299786,20.099918,5,3,5.459417,1.241874,35.434382
285,430.802734,3.361495,0.744046,11.505950,5,3,3.125176,0.710896,20.283975
286,205.510895,2.048178,0.622760,5.462960,5,3,2.027562,0.611640,10.211964
287,484.168121,3.902334,0.960651,12.931242,5,3,3.670530,0.949349,22.796638
288,64.818451,0.505770,0.111949,1.733862,5,3,0.470213,0.106961,3.229639
289,613.585693,5.294030,1.217432,16.387747,5,3,5.230055,1.203109,28.890152
290,825.544922,6.441614,1.425812,22.048789,5,3,5.988758,1.362285,38.870070
291,735.559326,5.739469,1.270396,19.645439,5,3,5.335974,1.213794,34.633176
292,35.401581,0.276234,0.061143,0.946975,5,3,0.256814,0.058418,1.763916
293,357.586700,2.790200,0.617594,9.550484,5,3,2.594044,0.590077,16.836661
294,181.592773,1.416944,0.313632,4.827160,5,3,1.317330,0.299658,9.023458
295,742.778259,5.795797,1.282864,19.838244,5,3,5.388343,1.225707,34.973073
297,686.278320,5.354936,1.185282,18.329234,5,3,4.978475,1.132472,32.312822
298,631.600708,4.928294,1.090848,16.868895,5,3,4.581826,1.042245,29.738374
299,762.690369,5.951169,1.317255,20.370060,5,3,5.532791,1.258565,35.910617
300,716.633057,7.142163,2.171615,19.139953,5,3,7.070273,2.132836,33.742048
301,817.913391,6.382066,1.412631,21.844965,5,3,5.933396,1.349692,38.510746
302,478.179443,4.125742,0.948769,12.771295,5,3,4.075885,0.937607,22.514666
303,408.442566,3.187021,0.705428,10.908751,5,3,2.962968,0.673998,19.231165
304,134.689651,1.050965,0.232625,3.561783,5,3,0.977080,0.222260,6.503617
305,727.676453,5.677960,1.256781,19.434902,5,3,5.278789,1.200786,34.262017
306,78.640541,0.613621,0.135821,2.079599,5,3,0.570483,0.129770,3.797233
307,685.946777,5.352349,1.184709,18.320379,5,3,4.976070,1.131925,32.297212
308,672.827271,5.422903,1.334975,17.969981,5,3,5.100775,1.319269,31.679491
309,15.852703,0.157992,0.048038,0.423347,5,3,0.156402,0.047181,0.771858
310,88.752441,0.692523,0.153286,2.347002,5,3,0.643838,0.146456,4.285495
311,706.921692,5.516013,1.220936,18.880581,5,3,5.128228,1.166537,33.284797
312,322.318756,2.515009,0.556682,8.608542,5,3,2.338200,0.531879,15.176100
313,98.968658,0.853904,0.196366,2.617164,5,3,0.843585,0.194056,4.778795
314,238.006805,1.857135,0.411065,6.326777,5,3,1.726575,0.392751,11.826706
315,396.890015,3.096878,0.685475,10.600204,5,3,2.879163,0.654934,18.687224
316,795.530762,6.207418,1.373974,21.247166,5,3,5.771026,1.312757,37.456879
317,295.965027,2.309375,0.511166,7.867442,5,3,2.147022,0.488391,14.706686
318,671.260742,5.237756,1.159345,17.928142,5,3,4.869532,1.107691,31.605732
319,133.263504,1.039837,0.230161,3.524069,5,3,0.966735,0.219907,6.434754
320,643.948792,5.024644,1.112174,17.198690,5,3,4.671403,1.062622,30.319773
321,352.184845,2.748050,0.608264,9.406211,5,3,2.554857,0.581163,16.582319
322,768.811584,5.998932,1.327827,20.533546,5,3,5.577196,1.268666,36.198829
323,13.174064,0.102795,0.022753,0.351814,5,3,0.095569,0.021739,0.641437
324,315.776215,2.463959,0.545382,8.433803,5,3,2.290738,0.521083,14.868050
325,640.781616,4.999931,1.106704,17.114101,5,3,4.648427,1.057395,30.170649
326,638.264038,4.980287,1.102356,17.046861,5,3,4.630164,1.053241,30.052111
327,628.074036,5.062198,1.246179,16.774704,5,3,4.761496,1.231518,29.572323
328,55.424110,0.432467,0.095724,1.482568,5,3,0.402064,0.091459,2.761557
329,544.983215,4.252429,0.941249,14.555501,5,3,3.953476,0.899312,25.660064
330,807.050720,6.504727,1.601291,21.554843,5,3,6.118337,1.582452,37.999286
331,728.266541,5.682564,1.257801,19.450662,5,3,5.283070,1.201760,34.289801
332,668.083191,5.212962,1.153857,17.843276,5,3,4.846482,1.102448,31.456120
333,492.739136,3.844776,0.851018,13.160158,5,3,3.574482,0.813101,23.200197
334,620.877625,4.844623,1.072328,16.582502,5,3,4.504038,1.024551,29.233487
335,154.947540,1.248858,0.307436,4.118868,5,3,1.174674,0.303819,7.699439
336,325.263092,2.537983,0.561767,8.687180,5,3,2.359559,0.536738,15.314732
337,672.964417,5.424009,1.335247,17.973644,5,3,5.101814,1.319538,31.685948
338,723.697449,5.646912,1.249909,19.328630,5,3,5.249925,1.194220,34.074669
339,732.537109,5.715887,1.265176,19.564721,5,3,5.314050,1.208807,34.490877
340,127.696693,0.996400,0.220547,3.376858,5,3,0.926351,0.210721,6.165955
341,188.935104,1.474235,0.326313,5.022336,5,3,1.370594,0.311774,9.388303
343,551.108398,4.300223,0.951828,14.719094,5,3,3.997910,0.909420,25.948463
344,612.660828,4.780509,1.058136,16.363046,5,3,4.444431,1.010991,28.846606
345,47.710552,0.372279,0.082402,1.276234,5,3,0.346107,0.078730,2.377222
346,490.644440,4.889898,1.486801,13.104212,5,3,4.840678,1.460251,23.101570
347,803.624939,6.270575,1.387953,21.463347,5,3,5.829743,1.326114,37.837986
349,660.927979,5.157131,1.141499,17.652173,5,3,4.794575,1.090640,31.119223
350,121.852592,0.950799,0.210454,3.222315,5,3,0.883956,0.201077,5.883767
351,652.606140,5.092196,1.127126,17.429912,5,3,4.734206,1.076908,30.727396
352,790.467651,6.167911,1.365229,21.111940,5,3,5.734296,1.304402,37.218487
353,346.393402,2.702860,0.598261,9.251532,5,3,2.512845,0.571606,16.309634
354,678.249451,5.292288,1.171415,18.114798,5,3,4.920231,1.119224,31.934790
355,410.996735,3.206951,0.709839,10.976968,5,3,2.981497,0.678212,19.351426
356,503.022034,3.925012,0.868777,13.434795,5,3,3.649077,0.830069,23.684358
357,287.729950,2.245117,0.496943,7.648534,5,3,2.087282,0.474802,14.297480
358,582.343079,4.543943,1.005774,15.553315,5,3,4.224496,0.960962,27.419121
359,321.506927,2.508675,0.555280,8.586860,5,3,2.332310,0.530539,15.137876
360,615.249756,4.958836,1.220734,16.432192,5,3,4.664274,1.206372,28.968503
