ID,Size,Total_Transfer_Time,Transfer_Time_Parralelized,Chunking_Time,N,K,Total_Read_Time,Read_Time_Parralelized,Reconstruct_Time
77,7.600000,0.150277,0.041304,0.242022,4,1,0.144448,0.039175,0.301912
78,63.900002,1.263516,0.347283,2.035306,4,1,1.214500,0.329381,2.590919
79,1.800000,0.035592,0.009783,0.057333,4,1,0.034211,0.009278,0.072984
80,85.300003,1.686665,0.463587,2.700916,4,1,1.621235,0.439691,3.362046
81,118.500000,2.343140,0.644022,3.752152,4,1,2.252242,0.610825,4.670603
82,164.399994,3.250736,0.893478,5.232153,4,1,3.124630,0.847423,6.671112
83,2.300000,0.045479,0.012500,0.073199,4,1,0.043714,0.011856,0.093331
84,160.300003,3.169665,0.871196,5.101668,4,1,3.046704,0.826289,6.504741
85,71.000000,1.403907,0.385870,2.261451,4,1,1.349445,0.365979,2.878799
86,191.399994,3.784616,1.040217,6.091448,4,1,3.637799,0.986598,7.766733
87,124.199997,2.455848,0.675000,3.932635,4,1,2.360578,0.640206,4.895265
88,214.600006,4.243357,1.166304,6.829806,4,1,4.078745,1.106186,8.708156
89,122.099998,2.414324,0.663587,3.866142,4,1,2.320665,0.629381,4.812495
90,2.100000,0.041524,0.011413,0.066494,4,1,0.039913,0.010825,0.082770
91,193.399994,3.824162,1.051087,6.155100,4,1,3.675812,0.996907,7.847890
92,121.599998,2.404437,0.660870,3.850310,4,1,2.311162,0.626804,4.792788
93,199.199997,3.938848,1.082609,6.339689,4,1,3.786048,1.026804,8.083246
94,70.199997,1.388088,0.381522,2.235969,4,1,1.334240,0.361856,2.846362
95,51.400002,1.016349,0.279348,1.637163,4,1,0.976922,0.264948,2.084089
96,62.700001,1.239788,0.340761,1.997084,4,1,1.191693,0.323196,2.542264
97,135.899994,2.687196,0.738587,4.303101,4,1,2.582951,0.700515,5.356413
98,73.099998,1.445431,0.397283,2.328339,4,1,1.389358,0.376804,2.963947
99,161.300003,3.189438,0.876630,5.133494,4,1,3.065711,0.831443,6.545319
100,73.699997,1.457294,0.400543,2.347449,4,1,1.400762,0.379897,2.988275
101,188.300003,3.723318,1.023370,5.992789,4,1,3.578880,0.970619,7.640940
102,2.200000,0.043501,0.011957,0.070017,4,1,0.041814,0.011340,0.089273
103,155.699997,3.078708,0.846196,4.955269,4,1,2.959275,0.802577,6.318079
104,121.099998,2.394550,0.658152,3.834478,4,1,2.301659,0.624227,4.773080
105,187.199997,3.701568,1.017391,5.957780,4,1,3.557973,0.964948,7.596303
106,213.899994,4.229516,1.162500,6.807528,4,1,4.065440,1.102577,8.679750
107,52.099998,1.030191,0.283152,1.659459,4,1,0.990226,0.268557,2.112471
108,131.199997,2.594261,0.713043,4.154281,4,1,2.493622,0.676289,5.171165
109,2.100000,0.041524,0.011413,0.066494,4,1,0.039913,0.010825,0.082770
110,191.500000,3.786593,1.040761,6.094631,4,1,3.639700,0.987113,7.770791
111,121.000000,2.392573,0.657609,3.831311,4,1,2.299758,0.623711,4.769139
112,49.400002,0.976803,0.268478,1.573460,4,1,0.938910,0.254639,2.002996
113,137.300003,2.714879,0.746196,4.347430,4,1,2.609560,0.707732,5.411593
114,72.300003,1.429612,0.392935,2.302858,4,1,1.374153,0.372680,2.931510
115,73.800003,1.459272,0.401087,2.350635,4,1,1.402662,0.380412,2.992330
116,32.299999,0.638679,0.175543,1.028801,4,1,0.613902,0.166495,1.309651
117,17.200001,0.340101,0.093478,0.547735,4,1,0.326908,0.088660,0.683274
118,266.700012,5.273548,1.449457,8.487928,4,1,5.068971,1.374742,10.822298
119,243.300003,4.810852,1.322283,7.743205,4,1,4.624224,1.254124,9.872760
120,11.900000,0.235303,0.064674,0.378956,4,1,0.226175,0.061340,0.472730
121,120.500000,2.382686,0.654891,3.815480,4,1,2.290255,0.621134,4.749432
122,2.400000,0.047456,0.013043,0.075993,4,1,0.045615,0.012371,0.094594
123,152.199997,3.009501,0.827174,4.843879,4,1,2.892754,0.784536,6.176054
124,157.100006,3.106391,0.853804,4.999825,4,1,2.985884,0.809794,6.374889
125,189.500000,3.747046,1.029891,6.030980,4,1,3.601687,0.976804,7.689634
126,121.400002,2.400483,0.659783,3.843977,4,1,2.307361,0.625773,4.784905
127,196.399994,3.883482,1.067391,6.250577,4,1,3.732830,1.012371,7.969626
128,2.100000,0.041524,0.011413,0.066834,4,1,0.039913,0.010825,0.085215
129,68.800003,1.360405,0.373913,2.191378,4,1,1.307631,0.354639,2.789597
130,247.000000,4.884013,1.342391,7.860960,4,1,4.694548,1.273196,10.022900
131,2.200000,0.043501,0.011957,0.070017,4,1,0.041814,0.011340,0.089273
132,133.300003,2.635785,0.724457,4.220775,4,1,2.533535,0.687113,5.253936
133,191.699997,3.790548,1.041848,6.100996,4,1,3.643501,0.988144,7.778907
134,2.100000,0.041524,0.011413,0.066834,4,1,0.039913,0.010825,0.085215
135,213.199997,4.215674,1.158696,6.785250,4,1,4.052136,1.098969,8.651345
136,124.099998,2.453870,0.674457,3.929469,4,1,2.358678,0.639691,4.891323
137,138.199997,2.732674,0.751087,4.375928,4,1,2.626666,0.712371,5.447066
138,52.299999,1.034145,0.284239,1.665829,4,1,0.994028,0.269588,2.120580
139,48.599998,0.960984,0.264130,1.547979,4,1,0.923704,0.250515,1.970558
140,146.500000,2.896793,0.796196,4.638737,4,1,2.784418,0.755155,5.774205
141,70.500000,1.394020,0.383152,2.245525,4,1,1.339942,0.363402,2.858526
142,74.300003,1.469159,0.403804,2.366561,4,1,1.412166,0.382990,3.012603
143,51.700001,1.022281,0.280978,1.646718,4,1,0.982624,0.266495,2.096252
144,2.500000,0.049433,0.013587,0.079629,4,1,0.047516,0.012887,0.101366
145,154.600006,3.056957,0.840217,4.920261,4,1,2.938369,0.796907,6.273443
146,67.800003,1.340632,0.368478,2.159526,4,1,1.288625,0.349485,2.749051
147,158.300003,3.130118,0.860326,5.038016,4,1,3.008692,0.815979,6.423584
148,192.300003,3.802412,1.045109,6.120092,4,1,3.654905,0.991237,7.803254
149,132.699997,2.623921,0.721196,4.201777,4,1,2.522131,0.684021,5.230287
150,2.200000,0.043501,0.011957,0.069660,4,1,0.041814,0.011340,0.086712
151,124.599998,2.463757,0.677174,3.945301,4,1,2.368181,0.642268,4.911031
152,227.000000,4.488546,1.233696,7.224445,4,1,4.314422,1.170103,9.211329
153,134.500000,2.659513,0.730978,4.258772,4,1,2.556343,0.693299,5.301233
154,212.800003,4.207765,1.156522,6.772520,4,1,4.044533,1.096907,8.635114
155,124.400002,2.459803,0.676087,3.938968,4,1,2.364379,0.641237,4.903148
156,2.300000,0.045479,0.012500,0.072827,4,1,0.043714,0.011856,0.090653
157,188.600006,3.729251,1.025000,6.002337,4,1,3.584582,0.972165,7.653114
158,184.800003,3.654112,1.004348,5.881399,4,1,3.512358,0.952577,7.498915
159,133.800003,2.645672,0.727174,4.236607,4,1,2.543038,0.689691,5.273643
160,2.200000,0.043501,0.011957,0.069660,4,1,0.041814,0.011340,0.086712
161,67.099998,1.326791,0.364674,2.137230,4,1,1.275320,0.345876,2.720668
162,74.199997,1.467181,0.403261,2.363375,4,1,1.410265,0.382474,3.008548
163,50.299999,0.994599,0.273370,1.602126,4,1,0.956015,0.259278,2.039487
164,146.800003,2.902725,0.797826,4.648236,4,1,2.790120,0.756701,5.786030
165,67.400002,1.332723,0.366304,2.146786,4,1,1.281022,0.347423,2.732832
166,80.699997,1.595708,0.438587,2.555263,4,1,1.533806,0.415979,3.180740
167,73.800003,1.459272,0.401087,2.350635,4,1,1.402662,0.380412,2.992330
168,2.400000,0.047456,0.013043,0.076443,4,1,0.045615,0.012371,0.097312
169,149.300003,2.952159,0.811413,4.727395,4,1,2.837636,0.769588,5.884566
170,154.199997,3.049048,0.838043,4.907531,4,1,2.930766,0.794845,6.257211
171,184.000000,3.638293,1.000000,5.855938,4,1,3.497153,0.948454,7.466452
172,134.600006,2.661491,0.731522,4.261938,4,1,2.558243,0.693814,5.305175
173,2.300000,0.045479,0.012500,0.072827,4,1,0.043714,0.011856,0.090653
174,2.500000,0.049433,0.013587,0.079159,4,1,0.047516,0.012887,0.098536
175,139.399994,2.756402,0.757609,4.413924,4,1,2.649473,0.718557,5.494363
176,140.699997,2.782108,0.764674,4.455087,4,1,2.674182,0.725258,5.545602
177,116.099998,2.295684,0.630978,3.676159,4,1,2.206627,0.598454,4.576008
178,213.199997,4.215674,1.158696,6.785250,4,1,4.052136,1.098969,8.651345
179,132.199997,2.614034,0.718478,4.185945,4,1,2.512628,0.681443,5.210580
180,2.400000,0.047456,0.013043,0.075993,4,1,0.045615,0.012371,0.094594
181,185.600006,3.669931,1.008696,5.906859,4,1,3.527563,0.956701,7.531378
182,185.800003,3.673885,1.009783,5.913224,4,1,3.531364,0.957732,7.539494
183,236.699997,4.680348,1.286413,7.533155,4,1,4.498783,1.220103,9.604941
184,73.599998,1.455317,0.400000,2.344264,4,1,1.398861,0.379381,2.984220
185,58.299999,1.152785,0.316848,1.856938,4,1,1.108065,0.300515,2.363859
186,78.099998,1.544297,0.424457,2.472937,4,1,1.484389,0.402577,3.078262
187,149.600006,2.958091,0.813044,4.736894,4,1,2.843337,0.771134,5.896390
188,128.800003,2.546805,0.700000,4.078289,4,1,2.448007,0.663918,5.076571
189,86.599998,1.712371,0.470652,2.742079,4,1,1.645943,0.446392,3.413285
190,50.200001,0.992621,0.272826,1.598941,4,1,0.954115,0.258763,2.035433
191,144.699997,2.861201,0.786413,4.581742,4,1,2.750207,0.745876,5.703259
192,70.000000,1.384133,0.380435,2.229599,4,1,1.330439,0.360825,2.838253
193,159.699997,3.157801,0.867935,5.082572,4,1,3.035301,0.823196,6.480393
194,189.800003,3.752978,1.031522,6.040527,4,1,3.607389,0.978351,7.701808
195,132.399994,2.617989,0.719565,4.192278,4,1,2.516429,0.682474,5.218463
196,2.100000,0.041524,0.011413,0.066494,4,1,0.039913,0.010825,0.082770
197,2.400000,0.047456,0.013043,0.075993,4,1,0.045615,0.012371,0.094594
198,246.100006,4.866217,1.337500,7.832317,4,1,4.677442,1.268557,9.986380
199,123.300003,2.438052,0.670109,3.904138,4,1,2.343473,0.635567,4.859792
200,139.100006,2.750471,0.755978,4.404425,4,1,2.643772,0.717010,5.482539
201,190.699997,3.770774,1.036413,6.069170,4,1,3.624495,0.982990,7.738328
202,2.400000,0.047456,0.013043,0.076382,4,1,0.045615,0.012371,0.097389
203,138.000000,2.728720,0.750000,4.369595,4,1,2.622865,0.711340,5.439183
204,2.200000,0.043501,0.011957,0.069660,4,1,0.041814,0.011340,0.086712
205,116.300003,2.299639,0.632065,3.682492,4,1,2.210429,0.599485,4.583892
206,214.300003,4.237425,1.164674,6.820258,4,1,4.073043,1.104639,8.695982
207,183.899994,3.636316,0.999456,5.852755,4,1,3.495252,0.947938,7.462394
208,56.299999,1.113239,0.305978,1.793235,4,1,1.070053,0.290206,2.282766
209,161.500000,3.193393,0.877717,5.139859,4,1,3.069512,0.832474,6.553435
210,73.699997,1.457294,0.400543,2.347449,4,1,1.400762,0.379897,2.988275
211,49.500000,0.978780,0.269022,1.576645,4,1,0.940810,0.255155,2.007050
212,133.800003,2.645672,0.727174,4.236607,4,1,2.543038,0.689691,5.273643
213,86.800003,1.716325,0.471739,2.748412,4,1,1.649744,0.447423,3.421168
214,146.000000,2.886906,0.793478,4.622905,4,1,2.774915,0.752577,5.754498
215,133.500000,2.639740,0.725543,4.227108,4,1,2.537336,0.688144,5.261819
216,2.400000,0.047456,0.013043,0.075993,4,1,0.045615,0.012371,0.094594
217,143.899994,2.845382,0.782065,4.556411,4,1,2.735002,0.741753,5.671728
218,69.000000,1.364360,0.375000,2.197748,4,1,1.311432,0.355670,2.797706
219,153.100006,3.027297,0.832065,4.872522,4,1,2.909859,0.789175,6.212575
220,181.300003,3.584905,0.985326,5.770009,4,1,3.445836,0.934536,7.356890
221,178.000000,3.519653,0.967391,5.664983,4,1,3.383115,0.917526,7.222981
222,2.200000,0.043501,0.011957,0.070017,4,1,0.041814,0.011340,0.089273
223,133.899994,2.647649,0.727717,4.239773,4,1,2.544939,0.690206,5.277584
224,250.000000,4.943333,1.358696,7.956437,4,1,4.751566,1.288660,10.144636
225,146.100006,2.888884,0.794022,4.626071,4,1,2.776816,0.753093,5.758440
226,212.600006,4.203810,1.155435,6.766155,4,1,4.040732,1.095876,8.626999
227,118.300003,2.339185,0.642935,3.745820,4,1,2.248441,0.609794,4.662720
228,183.300003,3.624452,0.996196,5.833660,4,1,3.483849,0.944845,7.438047
229,140.699997,2.782108,0.764674,4.455087,4,1,2.674182,0.725258,5.545602
230,2.500000,0.049433,0.013587,0.079159,4,1,0.047516,0.012887,0.098536
231,2.300000,0.045479,0.012500,0.072827,4,1,0.043714,0.011856,0.090653
232,163.199997,3.227008,0.886957,5.193962,4,1,3.101822,0.841237,6.622418
233,73.099998,1.445431,0.397283,2.328339,4,1,1.389358,0.376804,2.963947
234,65.099998,1.287244,0.353804,2.073527,4,1,1.237308,0.335567,2.639575
235,149.399994,2.954136,0.811956,4.730561,4,1,2.839536,0.770103,5.888507
236,127.099998,2.513190,0.690761,4.024460,4,1,2.415696,0.655155,5.009567
237,87.800003,1.736099,0.477174,2.780076,4,1,1.668750,0.452577,3.460582
238,50.299999,0.994599,0.273370,1.602126,4,1,0.956015,0.259278,2.039487
239,2.400000,0.047456,0.013043,0.076443,4,1,0.045615,0.012371,0.097312
240,159.600006,3.155824,0.867391,5.079390,4,1,3.033400,0.822680,6.476336
241,164.399994,3.250736,0.893478,5.232153,4,1,3.124630,0.847423,6.671112
242,182.600006,3.610611,0.992391,5.811382,4,1,3.470544,0.941237,7.409642
243,191.800003,3.792525,1.042391,6.104179,4,1,3.645402,0.988660,7.782965
244,135.100006,2.671377,0.734239,4.277770,4,1,2.567747,0.696392,5.324882
245,2.200000,0.043501,0.011957,0.069660,4,1,0.041814,0.011340,0.086712
246,66.099998,1.307017,0.359239,2.105379,4,1,1.256314,0.340722,2.680122
247,134.699997,2.663468,0.732065,4.265105,4,1,2.560144,0.694330,5.309116
248,128.600006,2.542851,0.698913,4.071956,4,1,2.444206,0.662887,5.068688
249,212.800003,4.207765,1.156522,6.772520,4,1,4.044533,1.096907,8.635114
250,130.100006,2.572511,0.707065,4.119452,4,1,2.472715,0.670619,5.127810
251,2.400000,0.047456,0.013043,0.075993,4,1,0.045615,0.012371,0.094594
252,183.699997,3.632361,0.998370,5.846390,4,1,3.491451,0.946907,7.454278
253,138.399994,2.736629,0.752174,4.382260,4,1,2.630467,0.713402,5.454949
254,2.400000,0.047456,0.013043,0.075993,4,1,0.045615,0.012371,0.094594
255,245.800003,4.860285,1.335870,7.822769,4,1,4.671740,1.267010,9.974206
256,74.500000,1.473113,0.404891,2.372931,4,1,1.415967,0.384021,3.020712
257,63.200001,1.249675,0.343478,2.013010,4,1,1.201196,0.325773,2.562537
258,178.199997,3.523608,0.968478,5.671349,4,1,3.386916,0.918557,7.231096
259,147.899994,2.924476,0.803804,4.683066,4,1,2.811027,0.762371,5.829385
260,134.000000,2.649626,0.728261,4.242940,4,1,2.546840,0.690722,5.281526
261,87.599998,1.732144,0.476087,2.773743,4,1,1.664949,0.451546,3.452699
262,49.299999,0.974825,0.267935,1.570275,4,1,0.937009,0.254124,1.998941
263,131.399994,2.598216,0.714130,4.160614,4,1,2.497423,0.677320,5.179048
264,2.300000,0.045479,0.012500,0.072827,4,1,0.043714,0.011856,0.090653
265,135.800003,2.685219,0.738043,4.299935,4,1,2.581051,0.700000,5.352472
266,65.400002,1.293176,0.355435,2.083083,4,1,1.243010,0.337113,2.651739
267,161.300003,3.189438,0.876630,5.133494,4,1,3.065711,0.831443,6.545319
268,179.899994,3.557222,0.977717,5.725452,4,1,3.419227,0.927320,7.300080
269,2.300000,0.045479,0.012500,0.073199,4,1,0.043714,0.011856,0.093331
270,188.899994,3.735182,1.026630,6.011884,4,1,3.590283,0.973711,7.665287
271,253.399994,5.010562,1.377174,8.064645,4,1,4.816188,1.306186,10.282603
272,149.199997,2.950181,0.810870,4.724229,4,1,2.835735,0.769072,5.880624
273,135.399994,2.677309,0.735870,4.287269,4,1,2.573448,0.697938,5.336706
274,136.000000,2.689173,0.739130,4.306267,4,1,2.584852,0.701031,5.360355
275,206.500000,4.083193,1.122283,6.572017,4,1,3.924794,1.064433,8.379469
276,119.000000,2.353026,0.646739,3.767984,4,1,2.261746,0.613402,4.690310
277,2.500000,0.049433,0.013587,0.079159,4,1,0.047516,0.012887,0.098536
278,183.600006,3.630384,0.997826,5.843208,4,1,3.489550,0.946392,7.450221
279,2.700000,0.053388,0.014674,0.085930,4,1,0.051317,0.013918,0.109562
280,73.900002,1.461249,0.401630,2.353820,4,1,1.404563,0.380928,2.996384
281,65.400002,1.293176,0.355435,2.083083,4,1,1.243010,0.337113,2.651739
282,182.600006,3.610611,0.992391,5.811382,4,1,3.470544,0.941237,7.409642
283,50.700001,1.002508,0.275543,1.614867,4,1,0.963618,0.261340,2.055706
284,135.300003,2.675332,0.735326,4.284103,4,1,2.571548,0.697423,5.332765
285,89.300003,1.765759,0.485326,2.827571,4,1,1.697260,0.460309,3.519703
286,152.899994,3.023342,0.830978,4.866157,4,1,2.906058,0.788144,6.204459
287,153.899994,3.043116,0.836413,4.897983,4,1,2.925064,0.793299,6.245038
288,125.000000,2.471666,0.679348,3.957966,4,1,2.375783,0.644330,4.926796
289,136.100006,2.691151,0.739674,4.309434,4,1,2.586753,0.701546,5.364296
290,2.300000,0.045479,0.012500,0.072827,4,1,0.043714,0.011856,0.090653
291,148.100006,2.928431,0.804891,4.689399,4,1,2.814828,0.763402,5.837269
292,69.400002,1.372269,0.377174,2.210489,4,1,1.319035,0.357732,2.813925
293,158.800003,3.140005,0.863043,5.053929,4,1,3.018195,0.818557,6.443873
294,183.399994,3.626429,0.996739,5.836842,4,1,3.485749,0.945361,7.442105
295,199.699997,3.948734,1.085326,6.355602,4,1,3.795551,1.029381,8.103535
296,191.399994,3.784616,1.040217,6.091448,4,1,3.637799,0.986598,7.766733
297,2.100000,0.041524,0.011413,0.066834,4,1,0.039913,0.010825,0.085215
298,2.400000,0.047456,0.013043,0.076382,4,1,0.045615,0.012371,0.097389
299,245.600006,4.856330,1.334783,7.816404,4,1,4.667939,1.265979,9.966091
300,137.899994,2.726742,0.749456,4.366428,4,1,2.620964,0.710825,5.435242
301,127.500000,2.521100,0.692935,4.037126,4,1,2.423299,0.657216,5.025332
302,124.900002,2.469689,0.678804,3.954800,4,1,2.373883,0.643814,4.922855
303,2.300000,0.045479,0.012500,0.072827,4,1,0.043714,0.011856,0.090653
304,184.899994,3.656089,1.004891,5.884581,4,1,3.514258,0.953093,7.502973
305,132.500000,2.619966,0.720109,4.195444,4,1,2.518330,0.682990,5.222404
306,73.400002,1.451363,0.398913,2.337894,4,1,1.395060,0.378351,2.976111
307,64.300003,1.271425,0.349457,2.048046,4,1,1.222103,0.331443,2.607138
308,168.800003,3.337738,0.917391,5.372187,4,1,3.208258,0.870103,6.849658
309,154.800003,3.060912,0.841304,4.926626,4,1,2.942170,0.797938,6.281559
310,85.599998,1.692597,0.465217,2.710415,4,1,1.626936,0.441237,3.373870
311,127.800003,2.527032,0.694565,4.046625,4,1,2.429001,0.658763,5.037157
312,50.200001,0.992621,0.272826,1.598941,4,1,0.954115,0.258763,2.035433
313,150.300003,2.971932,0.816848,4.759059,4,1,2.856642,0.774742,5.923980
314,80.599998,1.593731,0.438043,2.552097,4,1,1.531905,0.415464,3.176798
315,169.100006,3.343671,0.919022,5.381734,4,1,3.213960,0.871650,6.861832
316,190.199997,3.760888,1.033696,6.053258,4,1,3.614992,0.980412,7.718039
317,149.899994,2.964022,0.814674,4.746393,4,1,2.849039,0.772680,5.908214
318,188.500000,3.727273,1.024457,5.999154,4,1,3.582681,0.971649,7.649056
319,2.600000,0.051411,0.014130,0.082747,4,1,0.049416,0.013402,0.105504
320,2.300000,0.045479,0.012500,0.073199,4,1,0.043714,0.011856,0.093331
321,2.800000,0.055365,0.015217,0.089112,4,1,0.053218,0.014433,0.113620
322,256.600006,5.073837,1.394565,8.166488,4,1,4.877008,1.322680,10.412455
323,147.199997,2.910634,0.800000,4.660901,4,1,2.797722,0.758763,5.801795
324,134.500000,2.659513,0.730978,4.258772,4,1,2.556343,0.693299,5.301233
325,214.500000,4.241380,1.165761,6.826623,4,1,4.076844,1.105670,8.704098
326,189.600006,3.749024,1.030435,6.034162,4,1,3.603588,0.977320,7.693692
327,2.800000,0.055365,0.015217,0.089112,4,1,0.053218,0.014433,0.113620
328,122.599998,2.424210,0.666304,3.881973,4,1,2.330168,0.631959,4.832202
329,138.199997,2.732674,0.751087,4.375928,4,1,2.626666,0.712371,5.447066
330,74.300003,1.469159,0.403804,2.366561,4,1,1.412166,0.382990,3.012603
331,66.099998,1.307017,0.359239,2.105379,4,1,1.256314,0.340722,2.680122
332,164.000000,3.242826,0.891304,5.219423,4,1,3.117028,0.845361,6.654881
333,50.799999,1.004485,0.276087,1.618052,4,1,0.965518,0.261856,2.059761
334,133.000000,2.629853,0.722826,4.211276,4,1,2.527833,0.685567,5.242111
335,89.000000,1.759827,0.483696,2.818072,4,1,1.691558,0.458763,3.507879
336,172.300003,3.406945,0.936413,5.483577,4,1,3.274780,0.888144,6.991683
